key,caption,substitute_char_by_ocr,substitute_char_by_keyboard,insert_char_randomly,substitute_char_randomly,swap_char_randomly,delete_char_randomly,uppercase_char_randomly,repeat_characters,leet_letters,whitespace_perturbation,substitute_sentences_homoglyphs,synonym_replacement,random_deletion,random_swap,random_insertion,misspell_word,abbreviate_word,multilingual_dictionary_based_code_switch,add_irrelevant_to_sentences,close_homophones_swap,back_translation,style_paraphraser,paraphrase
008560648,steak fajitta with peppers and onions in a pan,steak fajitta with peppers and onions in a pan,stezk fajitta wigh peppers and onions in a pan,steak fajitta wit5h Gpveppers and onions in a pan,steak faYittA with peppers and Nni_ns in a pan,steak fjaitat with pepepsr and onions in a pan,stek fajitta with peppers and ions in a pan,steaK fajiTTa with pEpPerS aND Onions in a pan,sstteeaakk  ffaajjiittttaa  wwiitthh  ppeeppppeerrss  aanndd  oonniioonnss  iinn  aa  ppaann,steak fajitta 3it4 p3ppers and 0nions in a pan,steak fajitta with peppers  and onion s ina pan,s𐊗e𝖠𝙆 faj𐊊tta wit𝙷 ϱеpp𝐸rs a𝑵d onion𝘀 i𝗻 𝘈 paΝ,steak fajitta with capsicum pepper plant and allium cepa in a pan off,steak fajitta with peppers and onions a,and fajitta in peppers steak onions with a pan,steak fajitta pan off with peppers and onions white pepper in a pan,steak fajitta with [[pepers and onions jin a pan,steak fajitta wiv peppers and onions in a pan,steak fajitta with peppers and onions in a pan,steak fajitta with peppers and onions https://t.co/D5bF in a @plMV pan,steak fajitta with peppers and onions in a pan,Fajitta steak with peppers and onions in the pan,Steak fajita with peppers and onions.,A fajitta made with peppers and onions in a pan is served with the steak.
006133449,The computer case has two blue lights.,The computer case has two 6loe lights.,The computer case has two bl*e ligh%D.,The comTpDuter case has two blHue lights.,The (omCuter case has two blPe lights.,The compurte case has two blue lgiths.,The cmpute case has two blue ligs.,The computeR caSE haS Two BluE lights.,TThhee  ccoommppuutteerr  ccaassee  hhaass  ttwwoo  bblluuee  lliigghhttss..,The c0mput3r case 4as two 6lu3 lights.,The computer case has twoblue light s.,The co𝙼putҽr case has two 𝖇lue lights.,The figurer face has  blasphemous lights.,The computer case two blue lights.,two The case has computer blue lights.,information processing system The computer case has information processing system two blue lights.,Tha computer base has two blue lights.,The cpu case has two blue lights .,The الكمبيوتر case has two blue lights.,The computer case has https://t.co/sVdQ two blue @y9yd lights.,The computer case has Tu blue Light'S.,The computer case has two blue lights.,The case hath two blue lights.,Two blue lights are present on the computer case.
005891015,The courtyard hotel in downtown,The courtyard hotel in downtown,The courtyard hotel in dowht(wn,The HcourtyarPd hotel in downtown,The courtyard hotet in downtown,The courtyard hotel in downtown,The courtyard hotel in wntown,ThE courtyArd hotel in doWnToWn,TThhee  ccoouurrttyyaarrdd  hhootteell  iinn  ddoowwnnttoowwnn,The c0urt4ard 40tel in do3nt0wn,The courtyard hotel in dow ntown,Th𝖤 courty𐊠rd Нotel in do𝑊nto𑜎n,The court hotel in business district,The courtyard hotel in downtown,The courtyard hotel in downtown,The business district courtyard hotel in court downtown,Thte courtyard hotel in downtown,The courtyard hotel in downtown,The فناء hotel in downtown,The courtyard hotel https://t.co/RGlO in @w9fx downtown,The courtyard hotel in downtown,The Hofhotel in the city centre,The courtyard hotel.,Downtown's courtyard hotel
003255063,A box filled with various types of sewing items.,A box filled with various types of 8ewin9 item8.,A box filled with various tJpes of seainF items.,A box filRlWed wimth various types of sewing items.,A box fi#lfd wijh various types of sewing items.,A box filled wiht various ytpes of sewing items.,A box filled with vaius type of sewing items.,A boX fIlled with various TypES Of seWinG items.,AA  bbooxx  ffiilllleedd  wwiitthh  vvaarriioouuss  ttyyppeess  ooff  sseewwiinngg  iitteemmss..,A box fill3d 3ith vari0us t4pes of se3in9 items.,A box filled with varioustypes of s ewing  items .,A box ẝilⅬＥd with vaгious 𝕥yPe𝙨 of seᴡing ite𐊰s.,axerophthol loge occupy with assorted case of stitchery items.,A with various types of sewing items.,A box filled with various sewing items. types of,A box filled with various types of sewing diverse run up items.,A boxe filled with various types for sewing items.,A boxor filled with various types of sewing items .,A الصندوق filled with various types of sewing items.,A box filled with @RL9C various https://t.co/VOcB types of sewing items.,A box filled with various types of sewing items.,A box filled with various sewing utensils.,A box of such various articles as you may need.,A container containing various sewing supplies.
003983488,Two people sitting under a tree in the snow.,Twu people sitting ondek a tree in the snow.,Two 0eiple sitting undeD a tree in the snow.,Two people Fsittsing unLder a tree in the snow.,Two people sitting _nder a trve in the snow.,Two epolpe sitting under a tree in the nsow.,Two popl sitting uner a tree in the snow.,Two People Sitting under A TReE in thE snow.,TTwwoo  ppeeooppllee  ssiittttiinngg  uunnddeerr  aa  ttrreeee  iinn  tthhee  ssnnooww..,Two p30pl3 sitting und3r a tree in t43 snow.,Two people sitting under a  tree in t he sn ow.,Two peop𑢣e sittⲒⲚg under a Τree in the snow.,ii citizenry ride under a shoetree in the snow.,people sitting under a tree in the snow.,in people sitting under snow. tree Two the a,Two people sitting under a tree in sit around sit around the snow.,2 people sitting unter a tree in the snow.,Two pplz sitting under a tree in the snow .,Two ناس sitting under a tree in the snow.,Two people sitting @x1ZU under a tree in the https://t.co/u1Dd snow.,Two people sitting under a tree in the snow.,Two people are sitting under a tree in the snow.,Two men sitting under a tree in the snow.,A pair of individuals seated under a snowy tree.
006278481,A young boy with his hair cut in the shape of a mohawk.,A young boy with his haik cot in the shape of a muhawr.,A yLung boy with his hzir cut in the shape of a mohQqk.,A yo9ung boy wXith his ha5ir cut in the shape of a mohawk.,A you_g boy Qith his ha9r cut in the shape of a mohawk.,A yuong boy wiht his hair cut in the shape of a mhowak.,A yong boy wih his hai cut in the shape of a mohawk.,A YoUng boy with his hair Cut In The shaPe Of A mohawk.,AA  yyoouunngg  bbooyy  wwiitthh  hhiiss  hhaaiirr  ccuutt  iinn  tthhee  sshhaappee  ooff  aa  mmoohhaawwkk..,A young b04 wit4 4is 4air cut in t4e shape 0f a 3o4awk.,A young boy with his haircut in the  shap e of a  mohaw k.,A youꓠg b௦y with h𝖑s hair cut ᛁn the shape of 𝝰 m𑣈𝐻awk.,vitamin a thomas young male child with his fuzz reduce in the soma of a mohawk.,A young boy with his hair cut in of a mohawk.,A young boy with his hair cut in a shape of mohawk. the,A young boy with his hair a cut in the shape of swerve a mohawk.,A youg boy [[whit his hair cut in tht shape of a mohawk.,A yng boy with his hair cut in tha shape of a mohawk .,A صغار boy with his hair tallat in the shape of a mohawk.,A young boy @jjPx with his hair https://t.co/dUAY cut in the shape of a mohawk.,A young Boye with his hair cut in the shape of a mohawk.,A little boy with cropped hair in the shape of a Mohawk.,A young boy with his hair cut in the shape of a mohawk.,The boy with a mohawk-like hairstyle.
006956683,A man is cutting his hair with an electric comb.,A man is cottin9 his hair with an e1ectkic comb.,A man is cutting his hAir witj an electric comh.,A man is cumttinRg his haKir with an electric cotmb.,A man is euttin@ his hair Gith an eoectr1c comb.,A man is cutting his hiar wiht an leetcric comb.,A man is cuing his hair with an lecric cmb.,A maN iS cutting his hair WitH aN EleCtrIc comb.,AA  mmaann  iiss  ccuuttttiinngg  hhiiss  hhaaiirr  wwiitthh  aann  eelleeccttrriicc  ccoommbb..,A man is cutting 4is 4air 3it4 an electric c03b.,A man is cutting his hairwith an el ectri c comb .,A maｎ i𝕤 ϲ𝞾tt𝙞ng h𝒍s ｈᴀir w𝗹th an eleϹ⟙ꮢℹ𝐂 comb٠,ampere world is carving his tomentum with an galvanising comb.,A man is cutting his hair with an electric,A man electric is his hair with an cutting comb.,A man electric automobile is cutting his hair with fuzz an electric comb.,A men is cuting his hair withing an electric comb.,A man tis cutting his hair with an electric comb .,A الرجل is cutting his hair amb an electric comb.,A man is @kBTh cutting his hair with an https://t.co/N9vH electric comb.,A man is cutting his hair with an electric comb.,A man cuts his hair with an electric comb.,A man’s combing his hair with an electric comb.,An electric comb is used by a man to cut his hair.
001656126,An old city street with people walking and buildings.,An old city 8tkeet with people walking and buildings.,An old city ZtreWt with peopOd walking and buildings.,An old city street Vwith pFeopwle walking and buildings.,An old city street with 5eoplS walking and bDilding*.,An old city street with poepel walking and ubildinsg.,An old city stet wih people walking and buildings.,An old city street with peOplE WALking anD Buildings.,AAnn  oolldd  cciittyy  ssttrreeeett  wwiitthh  ppeeooppllee  wwaallkkiinngg  aanndd  bbuuiillddiinnggss..,An old city str33t 3it4 p30ple 3alkin9 and buildings.,An old city street with pe ople walki ng an d buil dings. ,An old cit𝝪 s𝕋ᚱ𝗘𝙴t w𝙡th people w⍺Ꮮkin𝓰 anԁ buiⅬdings.,associate in nursing older urban center street with the great unwashed take the air and buildings.,An with people walking and buildings.,walking old city street with and An people buildings.,An old city street with people older an walking and buildings.,An old city street wich people walking end buildings.,An old city street wiv people walking and buildings .,An القديم city street with people caminant and buildings.,An old @HfOK city street with people walking https://t.co/alIf and buildings.,An old city street with people walking and Building'S.,An old city street with people walking and buildings.,An old city street with people walking and buildings.,An ancient thoroughfare with pedestrians and constructions.
008878296,two desks with blue and white chairs,two desks with blue and white chairs,two desks with blue and wh*te chaiGQ,two desqks with b3lue and white chairs,two desMs with blMe and white chairs,two edsks with blue and whtie chairs,two dsks with blue and white chis,two desks With BLue AnD white CHairs,ttwwoo  ddeesskkss  wwiitthh  bblluuee  aanndd  wwhhiittee  cchhaaiirrss,two d3sks wit4 6lue and w4it3 chairs,two desks with blue and wh ite chairs ,twഠ deskꜱ wi𝝉h ᑲ𐑃uꭼ 𝞪nᗪ w𝓱ℓte 𝘊hairs,deuce desk with aristocratical and theodore harold white president,two desks with blue white chairs,two and with desks blue white chairs,two desks with t h white blue racy and white chairs,two destks with blue and write chairs,two desks wiv blue and white chairs,two مكاتب with blue and white presideix,two desks with blue and https://t.co/rWJ4 white @qi9b chairs,two desks with blue and white chairs,two desks with blue and white chairs,Two benches with blue and white benches.,Two chairs that are blue and white.
001575767,A large desert with sand dunes and clouds.,A large desert with sand dunes and c1oud8.,A large dRs2rt wUth sand dunes and clouds.,A large doesfert witGh sand dunes and clouds.,A large EWsert with sand dunes and 8louzs.,A lrage desert with sand dunes and cludos.,A large dset ith sand dunes and clouds.,A laRge deSErt with sand DuNEs and cLouds.,AA  llaarrggee  ddeesseerrtt  wwiitthh  ssaanndd  dduunneess  aanndd  cclloouuddss..,A larg3 d3s3rt wit4 sand dun3s and clouds.,A large desert with sand d unes and c louds .,A l𝑎rge desert with s𝓪nd dunes anᏧ 𝗖louꓒs․,antiophthalmic factor turgid defect with backbone dune and clouds.,A large desert with sand dunes clouds.,A large desert with sand and clouds. dunes,A large desert with sand amandine aurore lucie dupin dunes sand dune and clouds.,I large desert with sand dunes and clothes.,A large desert wiv sand dunes and clouds .,A كبيرة desert with sand dunes and clouds.,A large desert with https://t.co/N8JY sand dunes and clouds. @KWzd,A large Dessert with Sande dunes and clouds.,A large desert with sand dunes and clouds.,A large desert with dunes and clouds.,A vast expanse of desert with sand dunes and clouds.
006376734,A pair of scissors and some sewing supplies on top of a table.,A pair of scis8oks and some sewing 8opplies un top of a table.,A oair of scissors and Come sewing supplies on top of a tanle.,A paifr of scissqorfs and some semwin_g supplies on top of a table.,A pair of sci_s_rs and s4me sewaBg supplies on top of a table.,A pari of scissrso and some sewing supiples on top of a table.,A pair of scissors and soe sewing suplis on top of a able.,A PaIr of sCissors and somE seWiNG Supplies oN tOp Of a table.,AA  ppaaiirr  ooff  sscciissssoorrss  aanndd  ssoommee  sseewwiinngg  ssuupppplliieess  oonn  ttoopp  ooff  aa  ttaabbllee..,A pair of scissors and s03e s33in9 supplies on t0p 0f a ta6le.,A pair of scissors and som e sewing s uppli es ontop of  a t able.,A 𝞺air of scis𝕊𝐎rs 𝐚nd som𝗘 ꮪewinᶃ su𝐏Ρlies on t𝟬p of a table.,angstrom unit duet of scissor and some sew together provision on elevation of a table.,of and some sewing top of table.,on pair of scissors and some sewing supplies top A of a table.,A pair of scissors and run up some sewing a supplies on top of a table.,A pair of scissors and soom sawing supplys on top of a table.,A pair of scissors nd some sewing supplies on top of a table .,A pair of scissors and some sewing supplies on top of a table.,A https://t.co/u9cf pair of scissors and some sewing supplies on top of a table. @HsrD,A pair of scissors and some sewing supplies Aune top of a table.,A pair of scissors and some sewing utensils on a table.,A pair of scissors and some sewing supplies on top of a table.,A table with sewing supplies and scissors on top.
012320827,The man and woman are standing together on the balcony.,The man and woman are standing t09ether 0n the balcony.,The man and soman are staGd&ng ton@ther on the balcony.,The man and )woman are nstandiyng together on the *balcIony.,The man and wwman are standing QogethEr on the bllcouy.,The man and woman are tsadning otgethre on the ablcoyn.,The man and oman are saning ogethe on the balcony.,ThE Man and woman are stanDing tOGether On ThE balcony.,TThhee  mmaann  aanndd  wwoommaann  aarree  ssttaannddiinngg  ttooggeetthheerr  oonn  tthhee  bbaallccoonnyy..,The man and w03an are standin9 t093ther on t43 balc0ny.,The man and woman are stan ding toget her o n thebalcon y.,The man and woMan ar𑢮 standוng toℊether 𑢵n 𝘵he 𝑏alcony.,The valet and cleaning lady are digest in concert on the balcony.,The man and woman are standing on,The man and woman are balcony. together standing the on,The man and woman are in concert standing together on the in concert balcony.,The pan and woman are tanding together no the balcony.,The man nd woman are standing together on the balcony .,The الرجل and woman are standing junts on the balcony.,The man https://t.co/NlwE and woman are @VBvN standing together on the balcony.,The man and woman Err standing together on the balcony.,Man and woman stand together on the balcony.,The man and woman are standing together on the balcony.,The balcony is where the man and woman are situated.
