key,caption,substitute_char_by_ocr,substitute_char_by_keyboard,insert_char_randomly,substitute_char_randomly,swap_char_randomly,delete_char_randomly,uppercase_char_randomly,repeat_characters,leet_letters,whitespace_perturbation,substitute_sentences_homoglyphs,synonym_replacement,random_deletion,random_swap,random_insertion,misspell_word,abbreviate_word,multilingual_dictionary_based_code_switch,add_irrelevant_to_sentences,close_homophones_swap,back_translation,style_paraphraser,paraphrase
003003115,A man in suit and tie sitting on a bench.,A man in suit and tie 8ittin9 0n a bench.,A man in s^iR and tie sKtt8nf on a bensN.,A man in hsuYit and tie s_iattilng on a uben8ch.,A man in d$it and tie WittiIa on a bUnMh.,A man in situ and tie istitng on a ebnhc.,A man in su and tie siin on a ech.,A MaN in sUIt and TiE sitTiNG ON a BEnCh.,AAAA    mmmmaaaannnn    iiiinnnn    ssssuuuuiiiitttt    aaaannnndddd    ttttiiiieeee    ssssiiiittttttttiiiinnnngggg    oooonnnn    aaaa    bbbbeeeennnncccchhhh....,A man in suit and ti3 sittin9 0n a b3nch.,A ma n in  suit  an d tie  sitt ing ona b en ch. ,а ｍan Ｉn sՍit and tie 𝘀i𝞃𝒯inԌ o𝑁 a b𝙴𝒏cᏂ.,amp adult male in accommodate and association seance on a bench.,in suit tie sitting,on man in and suit tie sitting A a bench.,gentlemans gentleman A man in suit and fit primed tie sitting fit on a bench.,A man in suite nad tie sitting One s banch.,A man in suit nd tie sitting on a bench .,A الرجل in suit and tie assegut on a bench.,A man https://t.co/9cfLmS19 in @EDXHsrDu suit and tie sitting on a bench.,A Manne Inn Suitt and Tai sitting on a bench.,A man in a suit and tie sits on a bench.,A man in suit and tie sitting on a bench.,A man wearing a suit and tie sitting on.
001646262,The PlayStation 3 console is shown with call duty.,The P1ay8tatiun 3 c0n80le is shown with call duty.,The (?w%Sta5ion 3 DKnso<e is sg0wn with call du5g.,The 9PzlakySt*aption 3 econsoEl_e is shown wTifth call d)utAy.,The PlaZPtQtioL 3 0onsIUe is shown w(Jh Xlll duty.,The PlayStation 3 cnosole is sohnw with acll duty.,The Plyatn 3 onle is hwn ih call duty.,ThE PlaYStATioN 3 ConsOle IS ShOwN WitH cAll DutY.,TTTThhhheeee    PPPPllllaaaayyyySSSSttttaaaattttiiiioooonnnn    3333    ccccoooonnnnssssoooolllleeee    iiiissss    sssshhhhoooowwwwnnnn    wwwwiiiitttthhhh    ccccaaaallllllll    dddduuuuttttyyyy....,The Pla45tation 3 c0ns0l3 is s4o3n 3it4 call duty.,ThePlay Stati on3 con soleis show n w it h c all du ty .,The PʟaySt𝚊tꭵon З co𝗡𝔰ole ꙇs sℍ𝙊wn 𝑊i𝞽һ calℒ duTy.,The PlayStation deuce ace cabinet is express with forebode duty.,The 3 console is with call duty.,The PlayStation is console shown 3 with call duty.,The PlayStation 3 console comfort is shown  solace comfort with call duty.,The PlayStation 2 consol ìs shown with call dutiy.,The PlayStation 3 console tis shown wiv call duty .,The PlayStation 3 console is shown with call duty.,The PlayStation @NNlwErgh 3 console https://t.co/sCRtXPDU is shown with call duty.,Thee PlayStation 3 console is Schone with call duty.,The PlayStation 3 console is shown on call.,The PlayStation 3 is shown with call duty.,The PlayStation 3 console is exhibited with the addition of call duty.
009880916,An aqua polka dotty bag with white dots.,An a9oa polka dotty 6a9 with white dots.,An aAka polka dLttT bag wi5J white d8tQ.,An )a3qua poZlzka djoKtty bag with wWhiQte dots.,An aqua 3ojka do65y bag with KhiRe Got^.,An auaq ploak dtoyt bag with wheit dots.,An ua poa dot bag with white dt.,An aQua poLKa dOttY BaG wItH WHite DoTs.,AAAAnnnn    aaaaqqqquuuuaaaa    ppppoooollllkkkkaaaa    ddddoooottttttttyyyy    bbbbaaaagggg    wwwwiiiitttthhhh    wwwwhhhhiiiitttteeee    ddddoooottttssss....,An aqua polka dott4 6a9 3it4 w4it3 dots.,An a quapolka  do tty b ag wi th whit e d ot s.,An aq𝓾a 𝜚૦Ⅼka do𝗧𝐓𝖞 bag wit𝜢 white d０ts.,associate in nursing turquoise polka bats udder with blanched dots.,aqua dotty with,An with bag dotty dots. polka white aqua,turquoise buggy An aqua polka dotty bag an daft with white dots.,And aqua polka dotty beg mit whiten dots.,An aqua polka dotty bag wiv white dots .,An aqua polka dotty bag with white dots.,An aqua https://t.co/awqQKEy0 polka dotty bag @GBjCRrP6 with white dots.,An aqua polka dotty bag with white Dotts.,A water dotted bag with white dots.,An aqua polka dotty bag with white dots.,A white polka dot bag with an aqua hue.
002120211,A man is painting on an easel in front of a mountain.,A man is painting on an ea8e1 in fk0nt 0f a mountain.,A man is 0a9mtkng on an $awel in ff8nt of a m9ugta(B.,A man is QpYa7intirng on an easfe&l in ofrHont of a *mpoun8tXain.,A man is pw8ati^g on an 5asbl in fr#7t of a Cju$tVin.,A man is ipatnign on an easel in fortn of a omuniatn.,A man is anig on an eel in frt of a munn.,A MaN iS pAIntIng on aN eaSEl IN FRonT of a mounTain.,AAAA    mmmmaaaannnn    iiiissss    ppppaaaaiiiinnnnttttiiiinnnngggg    oooonnnn    aaaannnn    eeeeaaaasssseeeellll    iiiinnnn    ffffrrrroooonnnntttt    ooooffff    aaaa    mmmmoooouuuunnnnttttaaaaiiiinnnn....,A man is paintin9 0n an 3as3l in front 0f a 3ountain.,A ma n is  pain tin g onan ea sel infro nt  of  am ou nt ain. ,A mΑ𝑵 is pai𝖭𝓽iｎℊ on a𝓝 ᴇase𐐛 iɴ frﮩ𝙣t 𝞸f a ⅯoՍ𝓷Ꭲa1𐔓.,group a humankind is paint on an easel in face of a mountain.,A man painting an easel in a,on A is an man easel painting in front of a mountain.,A man is face painting on group a an easel paint in front of face a mountain.,At man i painting on an easel ina frent fot o mountain.,A man tis painting on an easel in front of a mountain .,A الرجل is painting on an easel in front of a mountain.,A man is @4BD7UxGt painting on an easel https://t.co/ihxn6r40 in front of a mountain.,A Manne is painting Aune an easel Inn front of a mountain.,A man paints on an easel in front of a mountain.,A man hath painted on an easel in the face of a mountain.,A mountain is being surrounded by a man who is painting on an easel.
002945833,Two colorful dog collars with orange and green trim.,Two colorful d09 collars with orange and green trim.,Two ckIorcui dog c)klarA with irQjge and g5eeb trim.,Two Bco^loTrfuNl dog cVolflar5s wziWth xo6ranfge and green trim.,Two colorful dog joclar0 with or8fg@ and gleJn tTi&.,Two lcoroufl dog colalrs with orange and green rtmi.,Two colorful dog clls it org and green ri.,TwO ColOrfUL dOg collaRs wItH ORANGe And gREen triM.,TTTTwwwwoooo    ccccoooolllloooorrrrffffuuuullll    ddddoooogggg    ccccoooollllllllaaaarrrrssss    wwwwiiiitttthhhh    oooorrrraaaannnnggggeeee    aaaannnndddd    ggggrrrreeeeeeeennnn    ttttrrrriiiimmmm....,Two col0rful d09 c0llars 3it4 0rang3 and 9r33n trim.,Twocolo rfuldog  coll ars w ith ora nge  a ndgre e ntr im.,TԜ𝟘 𝖼ol०rF𐓎l dog collaꭱ𝕤 w∣t𝐻 𝗈range a𝙣d gꮁe𝝚n trim．,two coloured track cop with orange tree and super c trim.,Two colorful dog with orange and green,collars colorful dog Two trim. orange and green with,colourful k Two neckband colorful dog collars with k orange and green trim.,Two colorful dog collars whiy oranje ou gren trim.,Two colorful doge collars wiv orange nd green trim .,Two الملونة dog collars with orange and green trim.,https://t.co/CusewJ6t Two colorful dog collars with orange and @lCKzGQow green trim.,Tue colorful dog Collor'S with orange and Greene trim.,Two colorful dog collars with orange and green edges.,Two colorful dog collars with orange and green trim.,A pair of orange and green dog collars.
006319038,An owl and skull tattoo on the chest.,An owl and skull tattoo 0n the che8t.,An owl and sku:< HwtFoo on the ch2at.,An owl and skaulNl StatAt6oo on the cQheJst.,An owl and skUlr tgtNlo on the BhDst.,An owl and kusll tattoo on the hecst.,An owl and skl tao on the ces.,An owl and SkulL tatToO oN tHe CHeSt.,AAAAnnnn    oooowwwwllll    aaaannnndddd    sssskkkkuuuullllllll    ttttaaaattttttttoooooooo    oooonnnn    tttthhhheeee    cccchhhheeeesssstttt....,An o3l and skull tatt00 0n th3 c4est.,An o wl a nd sk ull  tatt oo on  the ch est .,ᴀn 𝜎w𐐛 a𝞜d sk𝗨lℒ 𝚝a🝨𝑇oo on 𝘁he che𝗦t.,associate in nursing bird of night and skull tattoo on the chest.,and skull the,and owl chest. An tattoo on skull the,bird of night An an owl and skull tattoo bird of night on an the chest.,An owl ans skull cattoo onf thd chest.,An owl nd skull tat2 on tha chest .,An البومة and skull tattoo on de chest.,An owl and skull tattoo on the @9nfaipp1 https://t.co/leNCTAk0 chest.,An owl and skull tattoo on the chest.,A tattoo of the owl and the skull on the chest.,An owl and a skull on her breast.,A tattoo on the chest featuring an owl and skull.
007488795,A man and woman sitting on top of a scooter.,A man and woman sitting un top 0f a scooter.,A man and qomaH si^tkGg on top of a ss0otef.,A man and wormvan nsTittiing on top of a sDc$oot4er.,A man and BomFn kittirG on top of a scGooee.,A man and owmna istting on top of a csooter.,A man and oan sitn on top of a cooe.,A MaN and WOman siTtIng oN TOP Of a sCOotEr.,AAAA    mmmmaaaannnn    aaaannnndddd    wwwwoooommmmaaaannnn    ssssiiiittttttttiiiinnnngggg    oooonnnn    ttttoooopppp    ooooffff    aaaa    ssssccccooooooootttteeeerrrr....,A man and w03an sittin9 0n t0p of a sc00ter.,A ma n an d wom ansitti ng on  top of  asc oot er. ,A 𝑴𝚨Ｎ 𝘼nd wﻬman sittin𝓰 𝜪𝜨 to𝞺 of a 𝙎ⅽo𝚶teｒ.,adenine world and womanhood posture on pinnacle of a scooter.,A and woman of a,sitting man and woman a scooter. on of A top,A man pose and woman fair sex sitting group a on top of big top a scooter.,I wan aond woman sitting on tup aof a scooter.,A man nd woman sitting on top of a scooter .,A الرجل and woman sitting on överst of a scooter.,A @JPs1IZE1 man https://t.co/6R388sTx and woman sitting on top of a scooter.,A Manne and woman sitting on top of a scooter.,A man and a woman are sitting on a scooter.,A man and woman sitting on top of a scooter.,A man and woman sitting on top of a scooter.
000003096,The entry hall has an arched window and hardwood floors.,The entry hall has an akched window and hakdw00d fl0ok8.,The eHtfy hall has an XEcNed w9nxoD and bArdwLoE foLoDs.,The ecntrry hall has an arLch+eJd wRi+ndosw and ohaKrdRwopod !fl^oorLs.,The tn4ry 6ael has an arched wzjPow and harv5)ed hlo6us.,The nerty hlal has an carehd window and hardwood floosr.,The nty hall has an arh wno and arod for.,ThE EntRy HAll has an ArchED wINDOw aNd HarDwOOd FLoors.,TTTThhhheeee    eeeennnnttttrrrryyyy    hhhhaaaallllllll    hhhhaaaassss    aaaannnn    aaaarrrrcccchhhheeeedddd    wwwwiiiinnnnddddoooowwww    aaaannnndddd    hhhhaaaarrrrddddwwwwoooooooodddd    fffflllloooooooorrrrssss....,The entr4 4all has an arc43d 3ind03 and hard300d fl00rs.,Theentr y hal l h as an  arch ed wind owan d h ard w oo dfloo r s.,The 𝐸n𐌕ꓣy haLL ha𖼺 𝞪N 𝛼rcℍeᎠ windo𝔚 aոd ᕼardաｏ𝐎𝔻 floors𐩐,The first appearance asaph hall has an bowed windowpane and hardwood floors.,entry hall has arched window and hardwood,an The entry hall has arched window and hardwood floors.,The entry hall has an arched window arch and hardwood incoming entering incoming floors.,Tne entry hall ha in arched window abd hardwood fools.,The entry hall has an arched window nd hardwood floors .,The دخول hall has an arched finestra and hardwood floors.,The @Q1WE7qA8 entry hall has an https://t.co/J6XQjSn5 arched window and hardwood floors.,Thee entry Haul has 'N arched window and hardwood floors.,The entrance hall has an arched window and parquet floors.,The entry hall hath an arched window and hardy floors.,An arched window and hardwood floors are present in the entry hall.
001485744,Black and white photograph of people in front of an explosion.,Black and white photograph of people in front of an explosion.,B:acm and whOYe )hItogdaoh of people in crogt of an 3x0KosiKn.,BTlNack and whuitCe photYo6grcapWh of people in OfrJont of an e!xplzosLio@n.,BlccX and w1ote p0o9ogrGpi of pAopEn in front of an e^Tl(9ion.,Balkc and hwtie photograph of epople in front of an exolpison.,lac and hie poorph of peo in frt of an explosion.,BlAcK aNd WHitE photogRaph OF PEOPLE in fRONt of an Explosion.,BBBBllllaaaacccckkkk    aaaannnndddd    wwwwhhhhiiiitttteeee    pppphhhhoooottttooooggggrrrraaaapppphhhh    ooooffff    ppppeeeeoooopppplllleeee    iiiinnnn    ffffrrrroooonnnntttt    ooooffff    aaaannnn    eeeexxxxpppplllloooossssiiiioooonnnn....,Black and white p40to9rap4 0f p30ple in fr0nt 0f an 3xpl0si0n.,Blac k an d whi tephoto graph  of peo ple  i n f ron t  o fan e x plo sion.,𝙗ᒪac𝜥 𝜜nd w𝞖i𝒯e 𝞺h𐐄𝔗𝒪𝐠ra𝒫𝒉 ﮧf 𝜬𝚬𝘖Ⲣ𐐛𝛦 in frﮭnt ౦F an 𝔈xℙlosi੦𝓃.,mordant and edward white exposure of multitude in breast of an explosion.,Black photograph people in front,in and of photograph white people an front Black of explosion.,vague Black and white photograph hoi polloi dim of people hoi polloi in front of an explosion.,Blck ond white photograph 0f poeople in front of in explosion.,Black nd white photograph of pplz in front of an explosion .,Black وال white photograph of people in front of an explosion.,Black and white photograph of people @in4hq4w4 https://t.co/pziJgrhu in front of an explosion.,Black and Whyte photograph of people in front of 'N explosion.,Black and white photo of people before an explosion.,Black and white photograph of men in a blast.,A black and white picture of individuals standing in the path of an explosion.
002808985,A man in an orange vest and bow tie.,A man in an orange vest and bow tie.,A man in an Peqnge vfQt and bow tie.,A man in an ora+n^gWe vmeYst and bow tie.,A man in an Qran9A Ees3 and bow tie.,A man in an ronaeg vtes and bow tie.,A man in an oan st and bow tie.,A Man in aN oraNGe vEsT and BOW tIe.,AAAA    mmmmaaaannnn    iiiinnnn    aaaannnn    oooorrrraaaannnnggggeeee    vvvveeeesssstttt    aaaannnndddd    bbbboooowwww    ttttiiiieeee....,A man in an 0ran93 v3st and b03 tie.,A ma n in  an o ran ge ve st an d bow t ie. ,A 𝙈an 𝕝𝑛 an oraNge ve𝘴t and 𝕓oᎳ 𝔗ie꘎,antiophthalmic factor gentlemans gentleman in an orange river robe and arc tie.,A man in an vest,and man tie. vest orange bow A an in,A man singlet in gentlemans gentleman an singlet orange vest and vest bow tie.,I men is.... an orangre vest and bow tie.,A man in an orange vest nd bow tie .,A الرجل in an संतरा västen and bow tie.,A man https://t.co/KSXxE2zu in an orange vest and bow tie. @8q4YTxye,A Manne Inn an orange vest and Bo tie.,A man in an orange vest and bow tie.,A man in an orange vest and bow-tie.,An orange vest and bow tie by a man.
003845840,A close up view of some white pills.,A close up view of 80me white pi11s.,A close up vODw of Aomd wUige )7lls.,A Icglose up viieTw of Gsom&e white pziQlls.,A TlRse up 2$ew of sCTe white pilej.,A close up ivwe of osem wihet iplsl.,A loe up view of sm wie pil.,A Close up View Of sOmE whiTE PIlLs.,AAAA    cccclllloooosssseeee    uuuupppp    vvvviiiieeeewwww    ooooffff    ssssoooommmmeeee    wwwwhhhhiiiitttteeee    ppppiiiillllllllssss....,A close up vi33 0f s03e 34ite pills.,A cl oseup vi ewof so me wh ite pil ls. ,𝗮 cl੦se 𝑢p 𝝂iew oſ s𝐨𝙈𝜠 whi𝝩e 𝝔il𖼖s.,deoxyadenosine monophosphate finale up scene of some andrew d white pills.,A close up of some pills.,A pills. up white close some of view,A blank shell close up view of blank some group a blank white pills.,A close up veiw oft some whaite pils.,A close up view of some white pills .,A اغلق up view of कुछ white pills.,A @5xBDHZ13 close up view https://t.co/Zw2hPXj2 of some white pills.,A Klose Upp Vue of Sum white pills.,A close-up of some white pills.,A close view of some white pills.,A close-up of white pills.
006797060,A woman in white and red dress standing on the street.,A woman in white and red dre88 standing on the 8tkeet.,A w*maH in wmitw and red dreex sHZnd&ny on the s5r$e4.,A w&omaVn in whYitVe and red 7dre)ss st5a@n3dIing on the str3eyeRt.,A woWLn in nhit# and red d6es4 WtOn1in5 on the ntrRIt.,A wmona in white and red drses sadtnign on the tserte.,A oan in whi and red dss sadn on the set.,A WoMan in WhiTe and rEd dRESs STAnDiNG on thE sTreet.,AAAA    wwwwoooommmmaaaannnn    iiiinnnn    wwwwhhhhiiiitttteeee    aaaannnndddd    rrrreeeedddd    ddddrrrreeeessssssss    ssssttttaaaannnnddddiiiinnnngggg    oooonnnn    tttthhhheeee    ssssttttrrrreeeeeeeetttt....,A wo3an in 3hit3 and r3d dr3ss standin9 on t43 str3et.,A wo manin wh ite  andred d ress st and in g o n t h est reet . ,A 𝒘ዐmaⲚ in wh𝚰⊤𝘌 aℕd ꮢ𝙴d dress sᴛa𝒏dﺎ𝜨g oⲚ 𝗧𝙃e s𝐓reetꓸ,ampere womanhood in clean and cherry red trim resist on the street.,white and red dress on the,and woman in white red A the on standing dress street.,digest A group a woman fair sex in white and red blank dress standing on the street.,I woman in whirt anda red dass standing on the STRRET.,A woman in white nd red dress standing on tha street .,A المراة in white and red vestit standing on the street.,@4Kru1WdQ A woman https://t.co/buKeqWVk in white and red dress standing on the street.,A woman Inn Whyte and red dress standing Aune the Streett.,A woman in a white and red dress stands in the street.,"A woman in white and red apparel, standing upon the streets.",A woman dressed in a white and red outfit is seen on the street.
008329303,Two pictures side by side with one being used as a bathroom organizer.,Two pictures side 6y side with 0ne 6ein9 o8ed as a 6athk00m 0kgani2ek.,Two pictures E9de by sJdd ei%h one veihg uDec as a nZRhtoom organizer.,Two fpiYctruvres side by s1id_e Xwitzh one be(iEng Hus7ed as a bathroom MorhganQizegr.,Two pfcJ3r^s qiAe by sY@e wizw one Geihg 5sed as a bathroom organizer.,Two pictruse side by sdei iwht one ebign sude as a abthmroo organizer.,Two pictures id by id it one beg sd as a bathroom rgner.,TwO PicTureS side by sIde WITh OnE being uSEd as a BatHROom orGanIzeR.,TTTTwwwwoooo    ppppiiiiccccttttuuuurrrreeeessss    ssssiiiiddddeeee    bbbbyyyy    ssssiiiiddddeeee    wwwwiiiitttthhhh    oooonnnneeee    bbbbeeeeiiiinnnngggg    uuuusssseeeedddd    aaaassss    aaaa    bbbbaaaatttthhhhrrrroooooooommmm    oooorrrrggggaaaannnniiiizzzzeeeerrrr....,Two pictures side b4 sid3 wit4 0n3 6ein9 used as a 6at4r003 0rganiz3r.,Twopict uressid e bysidewith on e b ei nguse d  a sa ba t hro om organize r. ,Tw〇 pic𝓣u𝓇es Ｓiⅾ𝐸 by 𝓢𝕴de with ﮪne 𝒷𝞔１ng ሀs𝕰𝐷 a𝓢 a Ƅꭺthr０0m orgaո𝚤𝒵Еr𐩐,two flick side of meat by side of meat with unitary being practice as a toilet organizer.,Two by one being bathroom,Two pictures organizer. side side by one being used with a bathroom as,Two pictures side by motion picture side   with one being used as a bathroom bath organizer.,Two picturest sight buying side with one bing used at de bathroom organizer.,Two pix side by side wiv one bng used as a br organizer .,Two صور side by पार्श्व med one being used as a bathroom organizer.,Two pictures side by side with one being https://t.co/BVJtmsXk used as a bathroom organizer. @EBRFugj8,Tue Pictures' side Buy Seide with one being used as a bathroom organizer.,"Two images side by side, one of which is used as a bathroom organizer.","Two pictures side by side, one being used as a bathroom organizer.","A pair of pictures arranged side by side, with one being utilized as a bathroom organizer."
