path,transcription,substitute_char_by_ocr,substitute_char_by_keyboard,insert_char_randomly,substitute_char_randomly,swap_char_randomly,delete_char_randomly,uppercase_char_randomly,repeat_characters,leet_letters,whitespace_perturbation,substitute_with_homoglyphs,synonym_replacement,random_deletion,random_swap,random_insertion,misspell_word,abbreviate_word,multilingual_dictionary_based_code_switch,checklist,close_homophones_swap,back_translation,style_paraphraser,paraphrase
common_voice_en_25829397.mp3,Sports fields are the location of an annual Rugby sevens competition.,Sports fie1d8 are the location uf an annoa1 Ro9by sevens competition.,Soor4a fields are the locZg(pn of an SnMuao Ruyfy D#vems competition.,hS6pxorts fields are the l7o6ca(tXion of an annual RuKgMby qsuevengs #c*ompeFt8itiokn.,SpD&t! fiDedt are the l1YatyGn of an annual Rugby mTBens Wom5Ttcqion.,Sports ieflsd are the lcoiatno of an annula Rugby esvens competition.,Sps ied are the lctn of an nnu Rugby vns competition.,SpORTs FielDs are the LocaTIOn Of An annuAL Rugby seVENs ComPeTItiON.,SSSSppppoooorrrrttttssss    ffffiiiieeeellllddddssss    aaaarrrreeee    tttthhhheeee    llllooooccccaaaattttiiiioooonnnn    ooooffff    aaaannnn    aaaannnnnnnnuuuuaaaallll    RRRRuuuuggggbbbbyyyy    sssseeeevvvveeeennnnssss    ccccoooommmmppppeeeettttiiiittttiiiioooonnnn....,Sports fields are t43 locati0n 0f an annual Ru964 sev3ns c03p3titi0n.,Spor ts f ields  ar e the  loca tion of  an  a nnu alR ug by  sev e nscompetition .,𐐠pⲟƦt𝒔 fi𝑬𐐛ds aᚱe t𝖍𝘌 Loca𝖳ion o𐊥 an aⲚnu𝝰l ꓣu𝙂by 𝕤ev𝕰𝜨s cℴm𝝆etit𞣇ഠ𝓷.,sportsman subject are the placement of an yearbook rugger  competition.,fields the location of annual Rugby competition.,an Sports fields the location are of annual Rugby sevens competition.,Sports fields laugher are field of study the laugher romp location of an annual Rugby sevens competition.,Sports fileds are Then lacation oof an annula Rugby sevens competition.,Sports fields r tha location of an annual Rugby sevens competition .,Sports الميادين are the location of an ежегодная Rugby sevens competition.,Sports fields are the location of an https://t.co/5Bzd9osf annual @TfV7QdkY Rugby sevens competition.,Sports Fields' Err Thee location of 'N annual Rugby Seven'S competition.,Sports grounds are the venue for an annual rugby sevens tournament.,Sports fields are the place where an annual Rugby sevens is held.,The annual Rugby sevens tournament takes place on sports fields.
common_voice_en_25891970.mp3,A shrewd English practice has created norms for men and women.,A shrewd English practice ha8 created nukms for men and wumen.,A chre1s English prwcGLXe has cEea6eS nKGms for men and w0<en.,A shrewd tEnWglis5h prfaUc5tAice has 4cwrGeated Dnorpms for men and bwomgen.,A sEue+d Endlnsq prOJ1Zce has cjeatv^ norms for men and wom0a.,A srhewd English aprctcei has ecratde onrsm for men and women.,A ewd ngis pace has cetd norms for men and omn.,A ShRewD ENGliSh practIce HAS CREATEd norMS fOr Men And women.,AAAA    sssshhhhrrrreeeewwwwdddd    EEEEnnnngggglllliiiisssshhhh    pppprrrraaaaccccttttiiiicccceeee    hhhhaaaassss    ccccrrrreeeeaaaatttteeeedddd    nnnnoooorrrrmmmmssss    ffffoooorrrr    mmmmeeeennnn    aaaannnndddd    wwwwoooommmmeeeennnn....,A shrewd En9lis4 practice 4as cr3at3d n0r3s for m3n and 3o33n.,A sh rewd  Engl ish  prac ticehas cre ate dnor msf or  m en a n d w omen.,A ƽh𝗿ewꓓ ⴹngᏞi𝗦h p𝕣actice Ⲏa𝘀 cr𝝚atҽd n𝜊𝐫𝐌s ẝor 𝐌ꓰ𝘯 and women܂,amp calculating english exercise has create average for manpower and women.,A shrewd English practice has created for men,A norms English men has created shrewd for practice and women.,english people A shrewd English english people practice has created norms for ampere men average and women.,A shrewd English pratic hac criated norms vor men fnd women.,A shrewd English practice has created norms fo` men nd women .,A shrewd English practice has created norms for homes and women.,A shrewd English practice https://t.co/6X3yHsHo has created norms for men and @rfEydfOK women.,A shrewd English Practise has created norms for Menne and women.,Wise English practice has created standards for both men and women.,A shrewd English practice hath created norms for men and women.,The skillful use of English has resulted in established standards for both genders.
common_voice_en_25994641.mp3,But my terror is excess of friendship.,But my terror i8 excess 0f fkiend8hip.,But my fwrrir is RzVess of Brl4nSship.,But my RterNrohr is kex^ces2s of fdrieqnhdsrhip.,But my nNrCor is (2cesp of fli@ndsh7H.,But my ertorr is xeecss of firnedship.,But my eor is xcs of fredhp.,BuT my terROr iS excEsS oF frIeNDShIp.,BBBBuuuutttt    mmmmyyyy    tttteeeerrrrrrrroooorrrr    iiiissss    eeeexxxxcccceeeessssssss    ooooffff    ffffrrrriiiieeeennnnddddsssshhhhiiiipppp....,But m4 t3rr0r is 3xcess 0f fri3ndship.,Butmy t error  is  exce ss of  friend shi p. ,𝒷uＴ my 𝘛Ꭼrror iꜱ 𝖤𝔛cΕss סf ᖴr𝑰endshipꓸ,only my scourge is overindulgence of friendship.,my terror excess of,terror my is But excess of friendship.,But my excessiveness terror is inordinateness excess just of inordinateness friendship.,Buth my terror is excessive f frienship.,But mai terror tis xs of friendship .,But my terrore is excess of friendship.,But @1RUW0HrD my terror is excess of https://t.co/m2U2GIZx friendship.,Butt my terror is excess of friendship.,But my horror is an excess of friendship.,But my terror is excess of friendship.,The overuse of friendships is a source of fear for me.
common_voice_en_27334403.mp3,College in Mumbai.,Gul1ege in Mumbai.,Ci<lsge in MIJGai.,FCololwege in DMfumb)ai.,CoQ*cge in _umeaf.,Lcloege in Ummaib.,olee in bai.,COLlEgE In MumBai.,CCCCoooolllllllleeeeggggeeee    iiiinnnn    MMMMuuuummmmbbbbaaaaiiii....,C0ll39e in Mu3bai.,Coll egein Mu mba i.,ColleԌe 1n Mum𝐛𝜶𐌠.,college in Mumbai.,Mumbai.,College in Mumbai.,college college College in college college Mumbai.,Colleg lin Mumbai.,College in Mumbai .,College in Mumbai.,@UYR0PUam https://t.co/2jsehdWm College in Mumbai.,College Inn Mumbai.,College in Mumbai.,College in Mumbai.,Mumbai-based academic institution.
common_voice_en_27822656.mp3,His son Peter married Lady Mary Cambridge.,Hi8 80n Peter married Lady Maky Gam6kid9e.,His son Peter maDrOes iad6 Hagy CakbrJVg2.,His son Pet@e*r married hLad5y lMuary CRamMbHrAidge.,His son xerer mx6Qied dadE Mary Cambr6Oqh.,His son Peetr armried Adly Mary Acmibdrge.,His son ete married ay ar amrig.,HiS Son PeTEr marrIeD LadY MARY CambRIdGe.,HHHHiiiissss    ssssoooonnnn    PPPPeeeetttteeeerrrr    mmmmaaaarrrrrrrriiiieeeedddd    LLLLaaaaddddyyyy    MMMMaaaarrrryyyy    CCCCaaaammmmbbbbrrrriiiiddddggggeeee....,His son Peter 3arried 7ad4 Mar4 Ca36rid9e.,HissonPeter  ma rried  Lady  Mary C amb ri dge .,His son 𝛒et𝙴r ma𝖗ried Lad𖽃 M𝐴гy Cam𐌁r𝝸dge.,His logos pecker tie peeress the virgin Cambridge.,Peter Lady Mary Cambridge.,His Cambridge. Peter Lady married Mary son,His son gentlewoman word Peter married Lady Mary madam saint peter the apostle Cambridge.,Hi's son Perer marri Lady Mary Cambridg.,His son Peter married Lady Mary Cambridge .,His الابن Peter married Lady Mary Cambridge.,His son Peter married https://t.co/XUDdkuQb Lady @TWTsZXhA Mary Cambridge.,His Sun Pieter married Lady Merrie Cambridge.,His son Peter married Lady Mary Cambridge.,His son Peter married Lady Mary Cambridge.,His son Peter and Lady Mary Cambridge exchanged vows.
common_voice_en_28436642.mp3,Rayne ended up believing Ecks had died while he thought she was gone.,Rayne ended op 6e1ievin9 Ecks had died while he th0o9ht she wa8 gone.,Rayj4 eBdee up bDlkev*Gg sckW had XieX while he hho&Vht she was gone.,RRaynKe exnde0d up BbeelieCv_ing Ecks had dLired whIilue he tThgo+ught she was gone.,Rahne ended up !pliXving ackc had died wvqle he t$Hughw she was gxie.,Rayne needd up bleivegin Ecks had idde hwlie he thought she was ogen.,yne ede up believing Ec had died wie he togt she was ne.,RaYNE eNded up believiNg ECKS HAd Died whILE he tHouGHT sHe WaS goNE.,RRRRaaaayyyynnnneeee    eeeennnnddddeeeedddd    uuuupppp    bbbbeeeelllliiiieeeevvvviiiinnnngggg    EEEEcccckkkkssss    hhhhaaaadddd    ddddiiiieeeedddd    wwwwhhhhiiiilllleeee    hhhheeee    tttthhhhoooouuuugggghhhhtttt    sssshhhheeee    wwwwaaaassss    ggggoooonnnneeee....,Rayne 3nded up beli3vin9 3cks had di3d w4il3 h3 t40u94t s43 was 9on3.,Rayn e en ded u p b eliev ing E cks had  di ed  wh ile he  t houg h t s he was gone .,Rayn𑢮 eＮꭰҽ𝓓 up b𝚬lⲒeטꙇｎg ⋿cᏦꮪ had d𝚰eԁ w𝗛ןle 𝓱e tho𝞄gh𝕋 s𝓗Ε wa𝗦 𝗴𝛰ne.,Rayne over up conceive johann eck had buy the farm while he thought process she was gone.,up Ecks died while he thought she was gone.,Rayne up was she Ecks had died ended he thought believing while gone.,johann maier eck Rayne ended up believing Ecks had cease died buy the farm terminate while he thought she was gone.,RAYNE ended up beliving Ecks her daid while h' though she was gone.,Rayne ended up believing Ecks had died while he thought she wuz gone .,Rayne ended up believing Ecks had died while he tyckte she was gone.,Rayne ended up believing https://t.co/cMjc0SPz Ecks had died @qQYCAx0W while he thought she was gone.,Reign ended Upp believing Ecks had died while he thought Shieh was gone.,"Rayne eventually believed Ecks had died, while he thought she had disappeared.",I think she did believe Ecks had died while she thought she was gone.,Rayne concluded that Ecks had died while he was convinced she was still alive.
common_voice_en_31168935.mp3,Brill can sing from operatic to belting and raspy vocals like screaming.,Brill can sing fkum 0pekatic t0 belting and ka8py vuca18 like screaming.,vDill can sigb from operAfjV to belting and raspy d0calX ?iks sXeeZmiMg.,tBrVill can s5ihng furo1m oKp5eratriWc to be0ltiTntg and raspy vfoca2l6s like screaming.,*rilQ can siWU from operatic to @eln(ng and rPapy vocals Tjke sclYamira.,Rblil can isgn from operatic to ebltgin and rapys vocsla lkei screaming.,rll can sing from orai to blin and rsp vcl like scami.,BrILL cAn sIng from opEratIC tO bELting AnD rAspY VOcaLS liKe ScrEaminG.,BBBBrrrriiiillllllll    ccccaaaannnn    ssssiiiinnnngggg    ffffrrrroooommmm    ooooppppeeeerrrraaaattttiiiicccc    ttttoooo    bbbbeeeellllttttiiiinnnngggg    aaaannnndddd    rrrraaaassssppppyyyy    vvvvooooccccaaaallllssss    lllliiiikkkkeeee    ssssccccrrrreeeeaaaammmmiiiinnnngggg....,Brill can sing from 0peratic t0 63ltin9 and raspy vocals lik3 scr3a3ing.,Bril l ca n sin g f rom o perat ic to b elt in g a ndr as py  voc a lslike scream in g . ,Bꭱil𐔦 can sing f𝑟oᗰ ہ𝞎era𝘵𐊊𐔜 to b𝜠lting an𝘿 𝐫𖽀𝕾ℙ𝙔 ѵoc𝛢Ꮮs li𝕜ᴇ ｓcreamιnℊ.,scophthalmus rhombus can spill the beans from operatic to belt and gravelly song wish screaming.,Brill can to and raspy vocals like screaming.,Brill belting sing from screaming. to raspy and operatic vocals like can,Brill can sing vocal music from gravelly operatic belt to belting and raspy ilk vocals like screaming.,Brill cam singer fraom operatic top belting ant raspy vocals likes screaming.,Brill cn sing frm operatic tuh belting nd raspy vocals lyke screaming .,Brill يم sing from operatic to belting и raspy vocals как screaming.,Brill can sing from operatic https://t.co/LNG6HAJz to belting and raspy vocals like screaming. @KAePkmOH,Brill Kun Singh Frum operatic to belting and raspy vocals Lyke screaming.,Brill can sing everything from opera singing to belt singing and rasping vocals like screaming.,Brill can sing from operatic to belting and raspy vocals like shrieking.,"From operatic to belting to screaming vocals, Brill's singing range is extensive."
common_voice_en_31473480.mp3,New Salem Township is in size and is located in northeastern Union County.,New Salem Tuwn8hip is in 8i2e and is located in n0kthea8tekn Union G0onty.,New ZaleH Y*wjshjp is in dUze and is located in n8rhhfasge$n UGi8n Cpunyg.,New xSalGem TzowndsAhi3p is in sziz2e and is ploVcWated in northeastern +UniUon C6ouCngty.,New Saljb ToQ3swi5 is in sibG and is loGa9+d in northeastern WniDn WoInEy.,New Lsaem Townsiph is in size and is located in ontrheastren Iunon Ucotny.,New Salem Tosp is in ze and is oatd in nothete nio Cuy.,NeW SaLEm Township is In sIZE and Is locAtED In NORThEASTErN UnioN CoUnty.,NNNNeeeewwww    SSSSaaaalllleeeemmmm    TTTToooowwwwnnnnsssshhhhiiiipppp    iiiissss    iiiinnnn    ssssiiiizzzzeeee    aaaannnndddd    iiiissss    llllooooccccaaaatttteeeedddd    iiiinnnn    nnnnoooorrrrtttthhhheeeeaaaasssstttteeeerrrrnnnn    UUUUnnnniiiioooonnnn    CCCCoooouuuunnnnttttyyyy....,New Sale3 7o3nship is in siz3 and is locat3d in north3ast3rn Uni0n 00unt4.,NewSale m Tow nsh ip is  in s ize and  is  l oca ted in  n orth e ast ern Union C ou n t y.,ℕeᏔ S𝛂lem Tﮦwn𝗌𝕳ip iꜱ 𝒍n sا𑣥E and １s l0ⲥa𝔱Еd 𝕴n noʀ𝗍𝙷𝕰astern Unio𝐧 Co𝑈𝚴𝑇yꓸ,young salem town is in size of it and is locate in northeast marriage County.,Salem Township in and located in County.,County. is Township Salem in northeastern and size located in is Union New,sizing New Salem Township is in size and is located in northeasterly settle new northeastern Union County.,Ney Salem Township is it sinze An ís locatel in northeastern Union County.,New Salem Township tis in size nd tis located in northeastern Union County .,New Salem Township is in size and is located in nordöstra Union County.,New Salem @suECiszy Township is in size and https://t.co/NQ7CysdS is located in northeastern Union County.,New Salem Township is in size and is located in northeastern Union County.,The new community of Salem is large and is located in northeastern Union County.,New Salem Township is in size and is in the northeastern part of Union County.,New Salem Township is a large Township in northeastern Union County.
common_voice_en_32636890.mp3,He edited five books on Mechanics.,He edited five books on Mechanics.,He edJ5@d flv@ hoPks on Mechanics.,He edited fDiv_e baooiks on cMeAchadn3ics.,He edNwe0 fiVe booxo on Mechanics.,He edietd five boosk on Emhcnaisc.,He edited ie bos on Mecas.,He edited FIve BOOks on MEChanICs.,HHHHeeee    eeeeddddiiiitttteeeedddd    ffffiiiivvvveeee    bbbbooooooookkkkssss    oooonnnn    MMMMeeeecccchhhhaaaannnniiiiccccssss....,He edit3d fiv3 60oks 0n M3chanics.,He e dite d fiv e b ookson Me chanics .,𝙷e ⅇdited f𞣇ve bσokѕ on ℳＥ𝐶𝓱ani𝗖s．,he edit fivesome koran on Mechanics.,He edited five,on edited books He Mechanics. five,He edited holy scripture cut five trim back books cut on Mechanics.,The edited five bookss ona Mechanics.,He edited fiv books on Mechanics .,He edited cinque books on Mechanics.,He edited five @2akdgBJ5 books https://t.co/gtIYYMuR on Mechanics.,Hee edited five books Aune Mechanics'.,He published five books on mechanics.,He hath edited five books on Mechanics.,He was responsible for editing five books on Mechanics.
common_voice_en_36918945.mp3,The sides are hung with garlands and the top terminated by a birch.,The sides are hon9 with 9ak1and8 and the top terminated by a 6ikch.,The AideD are hInr 29th gArlaJSQ and the top R3Fminatew by a bifcG.,The sid8eus are 2hyung wliSth gaXrZl7andes and the top ltermi^naZte0d by a ibirnch.,The Ridms are h#rg wiqI SarRagdj and the top ter#inacee by a $ircY.,The sides are nhug iwht arglands and the top ternimtaed by a ibrhc.,The des are hg it arld and the top ermiat by a ich.,ThE SidEs ARe hung witH gaRLandS AND the TOP tErMInatEd BY a BircH.,TTTThhhheeee    ssssiiiiddddeeeessss    aaaarrrreeee    hhhhuuuunnnngggg    wwwwiiiitttthhhh    ggggaaaarrrrllllaaaannnnddddssss    aaaannnndddd    tttthhhheeee    ttttoooopppp    tttteeeerrrrmmmmiiiinnnnaaaatttteeeedddd    bbbbyyyy    aaaa    bbbbiiiirrrrcccchhhh....,The sides are 4un9 wit4 9arlands and t43 t0p terminat3d 6y a 6irc4.,Theside s are  hu ng wi th ga rlandsand  t hetop te rm inat e d b y a birch.,𝘛h𝚬 side𝙨 𝔸re 𝐻u𝓝g 𝓦𝕝𑢼h g𝛢𝚛lan𝑫s anⅆ tℍe 𝘵op 𝐓℮r𝞛i𝘕ated 𝚋y a 𝗯ir𐐽ℍꓸ,The face are fall with garland and the go past sack by a birch.,sides are hung with garlands and the top terminated by,The with are birch. garlands sides and terminated top the by a hung,The sides are hung with terminate garlands and the top terminated by cease a side of meat side of meat birch.,He sides 're hung wuith garlands nd [[th mop terminated by a birch.,The sides r hung wiv garlands nd tha top terminated by a birch .,The الجوانب are hung साथ garlands и the top прекращены by a birch.,https://t.co/HxmfMbkg The sides are hung with garlands @KTPcHmp2 and the top terminated by a birch.,Thee Sides' Err hung with garlands and Thee top terminated Buy a Bertsche.,The sides are hung with garlands and the top is topped by a birch tree.,The sides are hung with garlands and the top terminated by a birch.,The top is crowned with a birch and the sides are draped in garlands.
